timestamp,session_id,tg_id,week,group_id,cubes_reactive,cubes_proactive,cubes_operational,cubes_pool,satisfaction,representative,work_life,pss_1,pss_2,pss_3,pss_4,takeaway,comment,time_total,device_type,Фактор дистресса,Фактор совладания,Воспринимаемый стресс
2026-07-20 10:03:19,d9af37d8b51a9b2c7710cce88bceea3f,Nasya_viki,2,чат,2,3,1,0,5,2,-1,2,2,2,1,"не все зависит от меня, нужно иногда принять что я не могу контролировать процессы",,90,desktop,3,4,7
2026-07-20 10:40:45,872d780ef3b7d3192913e07414a1c37b,irina_katenina,2,12НГ 2026q3,2,2,2,0,4,0,-1,1,3,3,1,,,90,desktop,2,6,4
2026-07-20 10:41:40,ff18201e890cbeffbcf630d6e56be4c8,MrDobriyKot,2,💥 Искорки (ДС 2026q3),0,0,0,6,2,0,0,2,2,2,2,,,662,desktop,4,4,8
2026-07-20 11:27:02,1e6bed9036978d15bb7b396544a1b4aa,Elena_Sentemova,2,12НГ 2026q3,2,1,2,1,5,0,1,2,2,2,3,Возможно еще не всё потеряно и выходы всё же есть,,109,desktop,5,4,9
2026-07-20 11:34:15,7bde94dd5d8858ab41e8ec4639faf6fd,tigrenok_katiel,2,☀️ Лучики (ДС 2026q3),2,3,1,0,6,3,0,1,4,4,0,,,105,desktop,1,8,1
2026-07-20 12:08:30,5056f237311e6c3388c0bac8e8f33f9b,MrDobriyKot,2,💥 Искорки (ДС 2026q3),4,1,1,0,2,0,0,2,2,2,2,,,17,desktop,4,4,8
2026-07-20 12:09:05,55c108ed45c15308cba864a09a94df98,victor_goriunov,2,🌟 Звёздочки (ДС 2026q3),1,2,2,1,5,1,-1,1,4,2,2,"Опять и снова: Из важного и срочного выбирается понятное. Нужно обязательно время на правильные формулировки.
Гигиена формулировки (задач/привычек/минимальных версий) - необходимый минимум",,194,desktop,3,6,5
2026-07-20 12:10:33,3c71310b6671135a0edadbe7acdb2304,Katrinacarrotss,2,💥 Искорки (ДС 2026q3),3,1,2,0,3,-1,0,2,2,2,2,,,71,mobile,4,4,8
2026-07-20 13:20:49,7b4b5f6fa0228fdebf260ff3ef52a20e,Rashit_Khamidullin,2,💥%20Искорки%20(ДС%202026q3),2,1,3,0,6,-2,-2,3,2,2,3,Обзор списка идей\проектов\задач реально работает и помогает меньше прокрастинировать,,243,desktop,6,4,10
2026-07-20 13:43:10,c7f24bdfeccd4a426cb14b00c3b03268,Kos_Egor,2,12НГ 2026q3,2,2,2,0,5,0,1,1,3,2,2,надо больше общаться с разными людьми умными. расширять границы своей картины мира,,73,desktop,3,5,6
2026-07-20 14:04:12,ac6802161e740c4e660750ea4372a782,EkaterinaKazmina,2,12НГ 2026q3,1,2,3,0,4,0,-2,4,1,1,3,,,374,mobile,7,2,13
2026-07-20 14:37:13,7f336ccc71d0edda4e3287da74b29435,zhekavii,2,чат,1,2,2,1,4,-1,0,2,3,3,2,"Техника ""Обезважнивания"", с которой я познакомился в книге Павла Зыгмантовича ""Черная психология"", действительно рабочая штука. В результате стал меньше цепляться за автоматические мысли. Продолжаю проект с этим упражнением.",,448,desktop,4,6,6
2026-07-20 14:38:53,d466c125398d5d34a09f9aeba0714c83,dmtrx7alien,2,12НГ 2026q3,0,3,3,0,6,0,-1,0,4,3,1,"Среда обитания очень большая система, которую я не могу изменить и буду стремиться к равновесию с этой средой. Если мне нравится каким я становлюсь, то единственный вариант сменить среду обитания. И как вывод: одной силой воли привычку не изменить, необходимо создать среду обитания в которой привычка будет расти",,379,mobile,1,7,2
2026-07-20 14:45:46,6daa9730d16da6a96571b94c1783d32c,kotofos,2,☀️ Лучики (ДС 2026q3),0,1,2,3,5,-1,-2,2,3,2,2,Чувство когда так и тянет сделать таску из тудушки,,106,mobile,4,5,7
2026-07-20 14:56:08,6c0725bc7905fe727731ceac35eee4ed,Mur_Roman,2,чат,1,3,2,0,4,-1,-1,2,2,3,2,Что даже люди из другой сферы и вообще незнакомые могут дарить классные инсайты,,378,desktop,4,5,7
2026-07-20 15:31:08,be7c60980dd1e934a174075c0be5b6e9,n_Set,2,💥 Искорки (ДС 2026q3),0,0,0,6,6,1,-1,3,3,2,2,"что утренние ежедневные рутины превыше всего, если профукал уже потом врятли получиться наверстать",,113,desktop,5,5,8
2026-07-20 15:54:30,1de7d28071dfaead2d313839a77cde52,maksimbochkov,2,12НГ 2026q3,0,5,1,0,4,0,-2,1,3,3,1,"Зеленое или красное зависит от твоих целей, например, на квартал. И что было зеленым вчера, таковым сейчас может не являтся",,161,desktop,2,6,4
2026-07-20 16:36:19,55fe76da6a0246f4f03f88d591e19865,albaldov,2,12НГ 2026q3,5,0,1,0,4,-2,-2,0,3,1,2,,,101,desktop,2,4,6
2026-07-20 16:45:22,9d1d26c672f2d757c6c931e5291f9eb2,stargriv,2,12НГ%202026q3,0,3,3,0,2,-2,-3,1,3,3,1,,,39,mobile,2,6,4
2026-07-20 18:13:59,99bdcefd01df3aca7be9a2ac6dbf0369,petrovgenq,2,🌟 Звёздочки (ДС 2026q3),0,3,3,0,5,0,-3,2,2,2,2,,,53,mobile,4,4,8
2026-07-20 18:25:20,0fbe86cdea28c0eb829bfd9b07492397,MagicUnderHood,2,12НГ 2026q3,1,4,1,0,7,1,-1,2,3,3,2,,,485,desktop,4,6,6
2026-07-20 19:55:44,7a05bf0372c2c7bd0934cbe125d30fcc,Timurserov78,2,12НГ%202026q3,1,2,3,0,4,1,1,1,3,3,1,Что цель не всегда бывает явной.,Пока я не успеваю за Вами. Часто тренинги и коворкинги пересекаются с моими производственными совещаниями.,347,mobile,2,6,4
2026-07-20 20:14:29,6ba7b1a32731e0cb52fd819828679ec9,alvlivanov,2,12НГ 2026q3,1,3,2,0,6,0,-1,1,4,4,0,,,93,desktop,1,8,1
2026-07-20 21:03:48,e044382774b77618fcaca49d60aabe4a,chillimpostor,2,☀️ Лучики (ДС 2026q3),1,3,2,0,6,1,-1,1,3,3,1,"Все начинается с наблюдения, хочешь понять что происходит, начни наблюдать и описывать действительное положение дел, честно, без прикрас и оценок.",,279,desktop,2,6,4
2026-07-20 21:11:49,c0da10ec92061d8ca625dcc54fc8c05e,griashiro,2,12НГ%202026q3,0,5,1,0,5,1,-1,1,3,3,1,,,11795,desktop,2,6,4
2026-07-20 21:32:10,65d34eba2bc4624b4b0ba6cf4ecf08a0,Ninanikolavna,2,🌟 Звёздочки (ДС 2026q3),3,1,2,0,4,1,1,2,2,2,2,"Привет! 
Главный инсайт - обозначить минимальный объём, идущий в зачёт внедрению привычки = спасти это самое внедрение от провала и бесконечных начинаний с начала.","Я конечно заполняю опросы, вижу какой-никакой прогресс, но на самом деле мой нынешний режим существования - лайтовый по сравнению с учебным годом, когда я трачу до 17ч в неделю на извоз ребёнка, а в промежутках работаю. Поэтому это всё сейчас немного понарошку:)",297,mobile,4,4,8
2026-07-20 21:47:54,54527365426283078a6298c553fb9eaf,syberbatman,1,чат,3,1,2,0,6,2,3,3,2,3,3,Понял что источником тревоги была безумное количество задач которые я пытался одновременно держать в голове и делать. После выгрузки стало лучше.,,155,desktop,6,5,9
2026-07-20 23:14:00,50dcde30808d8d0a606c3b2287e47e37,tutankhamonych,2,12НГ 2026q3,2,2,2,0,5,0,0,1,3,2,1,,,77,desktop,2,5,5
2026-07-20 23:28:15,488770fe29cfc836fae67a9b2cd5478f,Knovelaer,2,чат,3,1,2,0,3,-1,-1,2,2,2,2,,,42,desktop,4,4,8
2026-07-20 23:28:45,a1d30328ec7b626d20425105e4076c9c,Knovelaer,1,чат,3,1,2,0,2,-1,-1,2,2,2,2,,,16,desktop,4,4,8
2026-07-21 07:42:35,acac40bfaa2dc2ce277d15479f484b2a,tasch,2,12НГ 2026q3,2,2,2,0,5,1,0,2,3,3,2,"Когда я на отдыхе, как сейчас, то отдых - это цель, а работа по остаточному принципу. Раньше было наоборот.",В шкале,274,mobile,4,6,6
2026-07-21 07:59:32,b568441d47d3e0c90541162917308abb,zhilabylamasha,2,💥%20Искорки%20(ДС%202026q3),1,2,3,0,5,2,0,2,3,3,2,,,92,mobile,4,6,6
2026-07-21 08:15:41,1cf32b0341050fd39f1bfe3bcc653dbf,smart_roger,2,🔥 Огоньки (ДС 2026q3),2,1,3,0,5,1,2,2,3,2,3,,,58,mobile,5,5,8
2026-07-21 11:44:51,f4077bdb1e816cdf1ff6259c9a39f069,ksemiya,2,12НГ 2026q3,0,4,2,0,5,1,-1,1,3,3,1,,,95,desktop,2,6,4
2026-07-21 12:00:53,71f665b7955172eb30b650932871cbd2,fyodor5,2,💥 Искорки (ДС 2026q3),1,1,2,2,2,0,0,2,3,2,0,,,58,mobile,2,5,5
2026-07-21 12:51:12,ea6db34d44eb8ef3b3c0939e05499625,smexnov,1,🌟%20Звёздочки%20(ДС%202026q3),1,1,2,2,4,0,-2,2,3,2,2,,,122,desktop,4,5,7
2026-07-21 14:53:46,3a3da6d39e626a98b6e6ed7afb972edf,dariyns,2,💥%20Искорки%20(ДС%202026q3),0,3,3,0,2,0,0,2,2,2,3,"нужно записывать все, что в голове, даже самое мелкое, иначе все забывается. И слона надо есть по-кусочкам","Вы ребята делаете масштабную работу! вы реально классные!!!!! 
Но для меня пока очень тяжело: очень много информации для чтения и для работы в разных источниках; очень сильно путаюсь, теряю где и что было, что нужно и где сделать, из-за этого прокрастинирую )))))   
НО! наверное, по-другому и не может быть, так как вы выдаете максимум информации и практики для нас! и Это ЦЕННО. но все же, лично мне тяжко прям.",690,desktop,5,4,9
2026-07-21 15:27:42,e7a7dd23bbc11f90533b502f30c6c5c9,dymonix,2,чат,3,1,2,0,3,-2,2,2,2,3,2,,,81,mobile,4,5,7
2026-07-21 16:47:42,cbdf3920f781d7530fee2f60a6db0433,Phoeneeks,1,чат,2,2,2,0,5,1,-2,2,4,2,0,"Отдыхать, развлекать и общать себя с живыми человеками - делает меня довольным жизнью, и целом счастливее.
Фундамент и кайфы стоит продолжить ставить в фокус.","Трудно перестраивать себя, но здорово, что джедаи на опыте говорят о таких вещах например, как то что важно избавляться от старой модели поведения, где упарывание ради упарывания, работа ради работы, достижения ради достижений, и отдыхать, развлекать, заботить и любить себя через действия.
Личный пример - лучшее, что работает.
И здорово что можно копипастить этот пример у лучших!

А когда они ещё и успешные оказывается, что не только отдыхают, заботят и любят себя, но и задачки вагонами ежедневно отгружают - вопросов не возникает, полезные ли они советы\рекомендации дают.",152823,desktop,2,6,4
2026-07-21 22:24:44,d2cb8fa3fc238b761e61381769a16a2c,oNZ7xpXJfrkasyb2enBr,2,🌟 Звёздочки (ДС 2026q3),0,1,1,4,4,-1,-2,1,3,3,1,,,70,desktop,2,6,4
2026-07-22 08:04:17,6252f9be2bafd66687fcc9d0168fd6d0,semarglll,2,☀️ Лучики (ДС 2026q3),2,2,2,0,6,2,-1,1,3,2,1,Наконец-то пошёл прогресс после строгого посыла в далёкое путешествие руководящего состава.,"Вы милаши, хоть опрос я и с опозданием прошёл",280,desktop,2,5,5
2026-07-22 08:52:35,3088b162be96299d9256d57ce340610e,grigory_sam,2,☀️%20Лучики%20(ДС%202026q3),3,2,0,1,6,2,2,2,3,3,2,"от самых важных для меня тем в курсе я прячусь за горами работы.
Так было на неделе 0 - отдых.
Так было на неделе 2 - привычки.
Там, где мне больше всего надо поработать в рамках курса, я больше всего сопротивляюсь.",,256,mobile,4,6,6
2026-07-22 12:29:50,a0dd429601b720e4cd210db9d7bb7097,dmtszv,2,☀️ Лучики (ДС 2026q3),0,3,2,1,6,1,0,0,4,3,1,,,252,desktop,1,7,2
